Customer_ID,Customer_Name,Age,City,Area,Tenure_Months,Items_Bought,Preferred_Category,Orders_Per_Month,Avg_Order_Value,Monthly_Spend,Payment_Method,Wallet_Usage,UPI_Usage,COD_Usage,Distance_km,Delivery_Time_Avg,Late_Delivery_Count,Avg_Rating,Complaints_Count,Refund_Amount,High_Value_Customer
C000871,Priya,57,Pune,Perungudi,55,"Rice, Dal, Cooking Oil",Household,34,1598,54332,Wallet,19750,18850,9884,9.16,10,13,1.7,0,2518,0
C000872,Priya,36,Bangalore,Perungudi,22,Personal Care Items,Bakery,3,3150,9450,UPI,11781,50108,5046,14.22,55,4,1.7,9,7757,0
C000873,Karthik,53,Delhi,Porur,39,Electronics Accessories,Fruits,31,4543,140833,Wallet,25453,40903,1794,1.87,22,13,4.7,0,2785,0
C000874,Sneha,20,Hyderabad,T Nagar,29,"Milk, Bread, Eggs",Personal Care,34,6856,233104,Wallet,25151,21944,19597,14.92,68,7,1.5,2,18781,1
C000875,Aarav,45,Hyderabad,OMR,47,"Rice, Dal, Cooking Oil",Snacks,9,7423,66807,NetBanking,12967,28448,1858,1.36,36,14,2.7,3,1970,0
C000876,Arjun,53,Hyderabad,Velachery,60,Personal Care Items,Fruits,19,6652,126388,Wallet,701,38506,6133,9.57,64,2,3.9,0,5696,0
C000877,Rohan,59,Mumbai,Porur,14,Frozen Foods,Dairy,33,7784,256872,Wallet,8047,33415,4080,3.6,53,11,2.4,4,9967,1
C000878,Ananya,18,Mumbai,Anna Nagar,11,Snacks and Beverages,Beverages,31,2037,63147,NetBanking,19460,22952,14928,11.85,65,10,1.4,1,1433,0
C000879,Sai,32,Delhi,Tambaram,39,"Rice, Dal, Cooking Oil",Beverages,21,2612,54852,NetBanking,10104,7237,3416,2.3,19,10,1.8,7,13697,0
C000880,Saanvi,58,Bangalore,Mylapore,43,Electronics Accessories,Fruits,12,1274,15288,Wallet,3114,55239,10174,3.42,35,3,3.4,0,685,0
C000881,Rohan,32,Delhi,Tambaram,22,Electronics Accessories,Dairy,6,5361,32166,Card,23493,75661,13214,6.88,70,4,4.8,0,1760,0
C000882,Saanvi,53,Delhi,Adyar,2,Snacks and Beverages,Beverages,20,1759,35180,UPI,19793,73286,2627,4.03,22,6,2.2,7,2022,0
C000883,Krishna,38,Delhi,Anna Nagar,34,Cleaning Supplies,Personal Care,31,5286,163866,COD,27169,65840,11666,12.27,55,4,3.6,4,9346,1
C000884,Nisha,26,Delhi,Porur,50,"Rice, Dal, Cooking Oil",Dairy,7,4746,33222,Wallet,11639,19793,3175,5.61,46,1,1,8,16548,0
C000885,Ishaan,64,Chennai,Porur,59,Electronics Accessories,Household,9,2512,22608,UPI,23552,17450,11660,14.52,44,12,4.9,5,13649,0
C000886,Rohan,36,Hyderabad,Anna Nagar,22,Bakery Items,Household,17,2936,49912,Card,15129,51714,5976,3.74,62,12,4.7,10,14657,0
C000887,Ishaan,64,Delhi,OMR,15,Frozen Foods,Bakery,21,1168,24528,Card,10916,12752,1817,12.65,21,0,3.7,10,5597,0
C000888,Nisha,21,Hyderabad,Tambaram,9,Personal Care Items,Dairy,33,6430,212190,NetBanking,19351,16878,9612,14.68,19,15,3.4,8,14526,1
C000889,Aishwarya,27,Chennai,Adyar,16,"Rice, Dal, Cooking Oil",Personal Care,6,948,5688,COD,22715,27083,5762,5.25,48,7,1.9,10,9297,0
C000890,Aditya,36,Mumbai,Perungudi,35,Fruits and Vegetables,Dairy,29,7189,208481,UPI,24154,56438,19024,4.67,24,3,2.5,2,15300,1
C000891,Arjun,48,Mumbai,OMR,59,Fruits and Vegetables,Electronics,15,5936,89040,Card,20513,25552,9789,3.57,34,3,4.1,5,7054,0
C000892,Ira,44,Chennai,Velachery,37,"Milk, Bread, Eggs",Grocery,40,7123,284920,Card,27262,12953,17793,9.42,36,13,3.9,8,8463,1
C000893,Arjun,64,Bangalore,T Nagar,2,Frozen Foods,Fruits,13,6075,78975,Card,23571,40787,13110,2.57,63,13,3.7,0,2829,0
C000894,Ananya,35,Chennai,Porur,26,Electronics Accessories,Household,25,622,15550,UPI,16643,39363,15400,7.97,31,7,1.9,5,14185,0
C000895,Ananya,39,Mumbai,Tambaram,37,Baby Care Products,Electronics,36,4729,170244,COD,25410,20623,69,2.54,34,7,1.2,8,19301,1
C000896,Sai,41,Mumbai,Porur,15,Bakery Items,Personal Care,7,3643,25501,NetBanking,4886,10659,5700,12.11,14,5,3.4,5,17136,0
C000897,Ira,48,Mumbai,Velachery,51,Personal Care Items,Personal Care,2,5189,10378,Card,17057,20140,7898,9.84,47,3,1.1,4,12538,0
C000898,Rohan,46,Bangalore,T Nagar,33,Baby Care Products,Bakery,8,4807,38456,Card,27327,58294,4595,5.21,58,13,3.6,0,16950,0
C000899,Saanvi,41,Delhi,Velachery,42,Personal Care Items,Household,4,1362,5448,NetBanking,11494,67352,9249,2.57,24,12,1.4,5,10058,0
C000900,Krishna,58,Chennai,T Nagar,4,Personal Care Items,Personal Care,1,5893,5893,Card,1227,42581,1098,1.16,31,8,2.7,5,13466,0
C000901,Lakshmi,43,Chennai,Mylapore,16,Baby Care Products,Bakery,23,3052,70196,UPI,9160,12674,4589,0.98,31,3,4,3,18351,0
C000902,Karthik,53,Delhi,Anna Nagar,15,Frozen Foods,Household,38,4244,161272,NetBanking,29833,44868,4480,0.75,42,0,2.6,2,9595,1
C000903,Reyansh,46,Pune,Velachery,39,Personal Care Items,Household,17,4876,82892,UPI,15696,22616,4656,2.3,50,1,2.5,6,5660,0
C000904,Nisha,48,Chennai,Velachery,40,"Milk, Bread, Eggs",Household,3,2654,7962,NetBanking,10075,16157,19191,1.29,57,9,4.6,6,11295,0
C000905,Saanvi,63,Pune,T Nagar,54,Fruits and Vegetables,Grocery,22,774,17028,Card,20447,60446,16548,9.47,69,10,3.6,8,5882,0
C000906,Saanvi,58,Delhi,Tambaram,20,Snacks and Beverages,Snacks,36,1414,50904,NetBanking,738,72292,15641,1.93,35,12,2,2,14730,0
C000907,Ishaan,48,Pune,Porur,50,"Rice, Dal, Cooking Oil",Grocery,7,1472,10304,Wallet,18413,34724,12330,4.58,59,2,2.7,0,13474,0
C000908,Arjun,62,Pune,Chromepet,16,Cleaning Supplies,Bakery,23,531,12213,Card,26990,15752,18799,10.56,58,6,4.4,4,17899,0
C000909,Ira,27,Delhi,Mylapore,42,Fruits and Vegetables,Fruits,35,6233,218155,Wallet,26706,34522,16300,9.46,67,11,4.5,1,12034,1
C000910,Aishwarya,19,Hyderabad,Adyar,36,Electronics Accessories,Household,22,4299,94578,UPI,7934,76842,11888,1.43,19,3,3.2,0,16328,0
C000911,Diya,43,Bangalore,Perungudi,46,Baby Care Products,Personal Care,29,4564,132356,Card,28962,16000,16516,5.15,19,6,4.9,3,18883,0
C000912,Sneha,22,Pune,Chromepet,53,Fruits and Vegetables,Snacks,35,1966,68810,UPI,20710,68605,4191,2.26,54,5,4.3,6,5989,0
C000913,Sai,64,Pune,Velachery,34,Electronics Accessories,Electronics,5,5733,28665,COD,14185,6572,7753,13.24,65,1,4.1,6,17615,0
C000914,Vihaan,49,Delhi,Tambaram,52,"Milk, Bread, Eggs",Snacks,28,5716,160048,Card,1413,25904,11228,13.56,26,6,3.6,1,3668,1
C000915,Vihaan,30,Pune,Anna Nagar,32,"Milk, Bread, Eggs",Electronics,8,1399,11192,COD,9416,41989,14713,6.35,64,6,1.2,7,8825,0
C000916,Diya,34,Bangalore,T Nagar,5,Baby Care Products,Dairy,38,2718,103284,UPI,8372,25555,1367,1.73,36,0,1.6,8,9072,0
C000917,Ira,32,Mumbai,OMR,57,Electronics Accessories,Fruits,2,1985,3970,UPI,16767,67035,2849,7.74,29,13,4.2,10,6917,0
C000918,Vihaan,23,Delhi,Tambaram,46,Baby Care Products,Household,37,3097,114589,Card,23916,42048,6408,10.68,37,11,3.7,6,9129,0
C000919,Vihaan,63,Chennai,Anna Nagar,60,Bakery Items,Electronics,36,3197,115092,Card,5833,64751,15485,1.06,29,6,4.2,0,18837,0
C000920,Reyansh,19,Mumbai,Chromepet,35,Electronics Accessories,Personal Care,38,1242,47196,COD,20828,74625,1854,0.73,52,4,1.6,7,6418,0
C000921,Aditya,54,Mumbai,Anna Nagar,8,Fruits and Vegetables,Beverages,39,1341,52299,Card,23386,76177,3597,2.93,69,8,3.1,2,12224,0
C000922,Aditya,31,Chennai,OMR,27,"Rice, Dal, Cooking Oil",Personal Care,5,4937,24685,UPI,2131,69893,8559,14.99,30,6,4.4,2,8689,0
C000923,Saanvi,61,Pune,Porur,6,Fruits and Vegetables,Household,17,3102,52734,Wallet,22294,21805,3855,13.89,43,13,2.2,3,12414,0
C000924,Saanvi,62,Delhi,Velachery,8,Baby Care Products,Beverages,25,1744,43600,UPI,24173,76298,19152,8.94,18,7,4.7,7,1351,0
C000925,Arjun,52,Hyderabad,Porur,58,Baby Care Products,Snacks,1,2998,2998,COD,20406,77974,15535,10.36,39,10,2.4,10,186,0
C000926,Aarav,54,Chennai,Tambaram,20,Electronics Accessories,Fruits,22,7577,166694,COD,19513,45880,12958,6.03,53,11,3.1,1,855,1
C000927,Priya,63,Pune,T Nagar,55,"Milk, Bread, Eggs",Baby Care,36,3113,112068,COD,16249,14324,3789,5.6,15,15,3.6,10,5719,0
C000928,Reyansh,25,Mumbai,Porur,17,Cleaning Supplies,Electronics,28,1071,29988,Card,18062,8966,6487,2.36,67,10,3.5,8,5899,0
C000929,Karthik,56,Pune,Anna Nagar,17,Personal Care Items,Grocery,32,2369,75808,Wallet,24983,44049,5732,5.79,51,4,3.4,4,8282,0
C000930,Reyansh,41,Chennai,T Nagar,47,Frozen Foods,Dairy,10,2263,22630,UPI,29254,68009,17481,8.73,20,1,4.7,6,7057,0
C000931,Aarav,65,Mumbai,OMR,13,"Rice, Dal, Cooking Oil",Personal Care,26,1106,28756,NetBanking,10682,33890,14155,7.35,68,13,1.3,5,8172,0
C000932,Krishna,47,Delhi,Anna Nagar,6,Cleaning Supplies,Dairy,25,5018,125450,COD,1223,29791,511,2.11,43,0,2.2,0,11788,0
C000933,Aarav,18,Delhi,OMR,54,Cleaning Supplies,Household,26,7589,197314,Card,24142,21068,8055,10.6,25,6,2.6,7,8222,1
C000934,Saanvi,60,Pune,Perungudi,29,Bakery Items,Grocery,40,4814,192560,COD,20498,16288,359,7.18,24,12,3.9,0,2012,1
C000935,Meera,19,Chennai,Velachery,54,Frozen Foods,Personal Care,38,2336,88768,Wallet,27916,33374,12553,2,58,2,1.6,4,7021,0
C000936,Aarav,26,Bangalore,Porur,10,Snacks and Beverages,Electronics,22,5675,124850,Wallet,7972,7068,19761,14.71,24,0,2.3,4,185,0
C000937,Aishwarya,40,Hyderabad,T Nagar,28,Frozen Foods,Grocery,37,2179,80623,Card,4320,27980,5119,11.22,45,3,3.2,1,18276,0
C000938,Saanvi,38,Chennai,Anna Nagar,34,Personal Care Items,Household,3,5291,15873,COD,19260,60370,5567,10.62,33,6,2.5,6,15371,0
C000939,Ananya,21,Hyderabad,T Nagar,29,Bakery Items,Fruits,9,5059,45531,NetBanking,5058,43915,12050,9.01,17,13,2.2,7,9334,0
C000940,Krishna,51,Chennai,Adyar,53,Baby Care Products,Dairy,18,7071,127278,NetBanking,6203,66207,703,3.11,70,9,3.4,1,1135,0
C000941,Aishwarya,48,Mumbai,Chromepet,43,Electronics Accessories,Dairy,7,3821,26747,Wallet,10933,29450,18910,14.83,49,3,4.6,9,11022,0
C000942,Rohan,35,Bangalore,OMR,29,"Rice, Dal, Cooking Oil",Dairy,20,5859,117180,Card,4124,57703,11088,9.05,65,13,3.5,5,5760,0
C000943,Nisha,41,Mumbai,Porur,42,"Rice, Dal, Cooking Oil",Baby Care,25,6261,156525,COD,5274,30294,9329,14.95,44,10,2.1,9,10803,1
C000944,Nisha,18,Chennai,Perungudi,57,Bakery Items,Bakery,9,923,8307,NetBanking,7860,6980,14111,1.9,40,10,2.6,5,12925,0
C000945,Saanvi,26,Bangalore,Porur,15,Personal Care Items,Baby Care,10,3158,31580,NetBanking,14258,70879,18857,8.64,54,0,2.3,1,9330,0
C000946,Sneha,19,Mumbai,Perungudi,48,Cleaning Supplies,Dairy,21,3677,77217,UPI,29448,37273,11177,13.61,39,11,3,9,18377,0
C000947,Sai,46,Delhi,Tambaram,52,"Rice, Dal, Cooking Oil",Fruits,24,4164,99936,UPI,16721,75345,8105,7.38,62,0,2.2,9,19696,0
C000948,Krishna,37,Pune,Tambaram,39,Electronics Accessories,Baby Care,4,2362,9448,Wallet,19884,38726,6736,7.63,43,2,3.2,10,11853,0
C000949,Ishaan,30,Mumbai,Anna Nagar,55,"Milk, Bread, Eggs",Bakery,36,2193,78948,NetBanking,20213,67019,8456,1.31,21,8,2.7,1,14243,0
C000950,Diya,21,Mumbai,OMR,42,Fruits and Vegetables,Household,8,1685,13480,Card,29473,35765,15322,13.27,53,10,4.4,1,13699,0
C000951,Meera,23,Hyderabad,Mylapore,48,Electronics Accessories,Bakery,5,7797,38985,NetBanking,28685,50311,10906,5.32,12,6,2.3,3,1193,0
C000952,Aarav,65,Mumbai,Porur,40,"Milk, Bread, Eggs",Personal Care,9,6147,55323,NetBanking,26024,8170,8073,4.17,70,8,4.8,2,3344,0
C000953,Aarav,49,Delhi,Tambaram,29,Fruits and Vegetables,Beverages,40,2780,111200,NetBanking,11532,10512,8278,2.8,11,2,2.9,9,5760,0
C000954,Ishaan,44,Mumbai,Velachery,31,Fruits and Vegetables,Grocery,7,1701,11907,NetBanking,21741,34518,14374,1.27,29,9,1.5,7,7738,0
C000955,Meera,64,Pune,Mylapore,57,Electronics Accessories,Bakery,13,6272,81536,Card,2022,72060,6837,13.22,16,8,1.7,6,852,0
C000956,Rohan,23,Bangalore,Velachery,24,Electronics Accessories,Grocery,4,5129,20516,UPI,5884,38848,1880,6.24,14,5,4.2,6,3120,0
C000957,Saanvi,24,Chennai,Chromepet,54,Bakery Items,Personal Care,20,1942,38840,COD,7662,67682,4610,6.09,24,12,3.9,0,5673,0
C000958,Sneha,49,Chennai,T Nagar,5,"Rice, Dal, Cooking Oil",Beverages,21,4688,98448,Wallet,13973,68230,8124,8.35,11,14,3.8,4,8596,0
C000959,Ananya,62,Bangalore,OMR,55,Fruits and Vegetables,Beverages,7,5088,35616,Card,10959,18949,7761,8.51,19,12,1.2,3,2071,0
C000960,Aarav,56,Pune,Chromepet,57,Electronics Accessories,Household,23,5410,124430,UPI,14236,3747,7470,2.88,31,2,4.6,6,731,0
C000961,Aarav,31,Delhi,Chromepet,47,Cleaning Supplies,Household,34,988,33592,Wallet,9571,72115,16919,2.33,49,13,3.6,9,15674,0
C000962,Sneha,38,Bangalore,T Nagar,26,Bakery Items,Grocery,36,4792,172512,COD,16448,77555,7145,11.44,43,6,3.5,3,18835,1
C000963,Nisha,18,Mumbai,Adyar,45,Snacks and Beverages,Dairy,3,5246,15738,Card,20833,74556,9245,6.54,19,7,4.6,3,6397,0
C000964,Diya,64,Chennai,Tambaram,19,Snacks and Beverages,Fruits,22,7595,167090,Wallet,28651,49531,11634,9.38,50,12,5,10,17759,1
C000965,Priya,30,Delhi,Velachery,60,Fruits and Vegetables,Personal Care,20,3494,69880,COD,22914,71939,13429,3.11,32,10,2.3,8,15525,0
C000966,Meera,61,Pune,Mylapore,31,Fruits and Vegetables,Beverages,15,1377,20655,COD,17295,49440,7995,12.53,37,11,1.6,5,8178,0
C000967,Karthik,50,Pune,Porur,5,Fruits and Vegetables,Snacks,37,2838,105006,Wallet,11908,25290,13606,0.87,51,9,3.2,1,18686,0
C000968,Rohan,32,Mumbai,Perungudi,36,Frozen Foods,Bakery,6,3942,23652,COD,1419,56751,6927,14.85,51,3,1.4,5,19347,0
C000969,Meera,44,Hyderabad,Perungudi,57,Electronics Accessories,Bakery,18,1981,35658,NetBanking,18291,37705,19283,12.26,36,9,3.2,10,1948,0
C000970,Priya,58,Bangalore,Velachery,26,Frozen Foods,Household,6,7770,46620,Wallet,1081,13477,16590,7.69,44,13,4.2,10,5604,0
C000971,Diya,25,Bangalore,Tambaram,30,"Milk, Bread, Eggs",Snacks,17,6782,115294,Card,28963,35097,10312,2.7,68,5,3.3,6,16912,0
C000972,Krishna,50,Chennai,Chromepet,47,Cleaning Supplies,Personal Care,22,5968,131296,Wallet,17861,12225,4020,1.69,57,1,3.2,7,7020,0
C000973,Priya,60,Mumbai,Chromepet,19,"Rice, Dal, Cooking Oil",Baby Care,27,2832,76464,COD,18880,75597,12751,6.5,46,13,2,5,13407,0
C000974,Aarav,42,Hyderabad,OMR,12,Bakery Items,Electronics,32,2139,68448,COD,12726,8199,13009,13.68,69,13,2.9,7,7195,0
C000975,Aarav,48,Hyderabad,Mylapore,36,Cleaning Supplies,Baby Care,16,4017,64272,Card,11757,4058,16970,12.53,13,7,1.5,0,9897,0
C000976,Lakshmi,54,Chennai,Tambaram,59,Cleaning Supplies,Beverages,24,4626,111024,Card,23623,10467,9859,4.6,42,13,3.3,8,17454,0
C000977,Rohan,62,Hyderabad,Velachery,22,Frozen Foods,Baby Care,11,3243,35673,Card,9876,39554,18038,6.53,50,5,1.8,5,12596,0
C000978,Rohan,28,Chennai,Perungudi,1,Frozen Foods,Dairy,20,5238,104760,Card,13845,70656,1962,8.44,52,9,2.7,5,3927,0
C000979,Sneha,41,Hyderabad,Porur,46,Electronics Accessories,Grocery,12,6551,78612,NetBanking,27785,28538,15944,4.92,14,5,1.5,1,9536,0
C000980,Arjun,39,Bangalore,Perungudi,52,Electronics Accessories,Dairy,1,6788,6788,NetBanking,35,39708,12628,14.96,20,9,2.2,1,4135,0
C000981,Aditya,29,Delhi,OMR,48,Personal Care Items,Grocery,13,5470,71110,Card,16557,60974,16917,1.08,42,6,2,3,9685,0
C000982,Sneha,45,Hyderabad,Anna Nagar,42,Fruits and Vegetables,Fruits,6,7866,47196,NetBanking,22116,14212,7954,14.35,50,1,2.5,1,14180,0
C000983,Ananya,42,Bangalore,Porur,16,"Rice, Dal, Cooking Oil",Fruits,18,5331,95958,Card,13765,44578,15240,10.4,23,10,2,1,4430,0
C000984,Aditya,63,Mumbai,Adyar,21,"Rice, Dal, Cooking Oil",Bakery,19,5830,110770,UPI,5878,58670,4382,8.73,31,3,4.5,1,1097,0
C000985,Sneha,54,Bangalore,T Nagar,29,Frozen Foods,Bakery,35,758,26530,UPI,5027,1461,13515,6.29,57,11,4.2,9,5671,0
C000986,Lakshmi,40,Bangalore,Velachery,47,Fruits and Vegetables,Dairy,19,6121,116299,UPI,13828,52755,10177,1.66,43,14,4.3,1,14652,0
C000987,Aishwarya,28,Chennai,Mylapore,52,Fruits and Vegetables,Snacks,33,5525,182325,Wallet,13746,26558,12809,14.93,31,9,1.2,6,6308,1
C000988,Sai,53,Hyderabad,Anna Nagar,16,Personal Care Items,Grocery,12,3115,37380,COD,10455,36816,14861,1.14,19,9,3.1,0,17860,0
C000989,Vihaan,57,Delhi,Tambaram,28,"Rice, Dal, Cooking Oil",Beverages,8,5498,43984,COD,20991,42783,16409,2.76,31,9,4.5,2,42,0
C000990,Reyansh,20,Chennai,Tambaram,24,Fruits and Vegetables,Grocery,26,7119,185094,Wallet,18114,46374,17411,14.95,33,3,2.4,5,15173,1
C000991,Karthik,62,Chennai,OMR,49,"Milk, Bread, Eggs",Bakery,30,3887,116610,Wallet,12107,56207,14156,7.65,15,11,1.9,0,7086,0
C000992,Nisha,52,Pune,Tambaram,57,Fruits and Vegetables,Bakery,12,1303,15636,COD,5306,23880,6452,4.49,22,14,1.7,4,8711,0
C000993,Ishaan,42,Mumbai,Anna Nagar,59,Baby Care Products,Electronics,3,2976,8928,COD,17719,11177,6080,6.68,28,9,1.3,5,12129,0
C000994,Rohan,25,Delhi,Velachery,10,Electronics Accessories,Fruits,35,3709,129815,Card,9694,69048,19349,10.71,54,14,3.6,1,5507,0
C000995,Ananya,43,Pune,Adyar,4,Frozen Foods,Household,40,7465,298600,NetBanking,14297,57316,18391,6.38,24,9,2.2,9,1530,1
C000996,Aditya,53,Chennai,Adyar,57,Baby Care Products,Snacks,19,3046,57874,Card,10619,64185,5214,6.34,31,15,4.2,9,17546,0
C000997,Ananya,51,Mumbai,T Nagar,49,Electronics Accessories,Grocery,32,1183,37856,UPI,26471,35653,10221,12.34,60,1,1.4,1,17114,0
C000998,Ananya,52,Delhi,Velachery,3,Bakery Items,Personal Care,28,3871,108388,COD,8023,58904,9291,11.41,65,0,4.5,3,10039,0
C000999,Nisha,65,Pune,Velachery,38,Personal Care Items,Bakery,40,6246,249840,COD,12493,4121,13438,3.75,35,7,3,1,12609,1
